,country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,gdp_for_year ($) ,gdp_per_capita ($),generation,region,HDI
2492,Cyprus,2009,male,15-24 years,5,66107,7.56,Cyprus2009,25942622951,33816,Millenials,Europe,0.8540000000000001
2493,Cyprus,2009,male,35-54 years,7,105858,6.61,Cyprus2009,25942622951,33816,Boomers,Europe,0.8540000000000001
2494,Cyprus,2009,male,55-74 years,4,72713,5.5,Cyprus2009,25942622951,33816,Silent,Europe,0.8540000000000001
2495,Cyprus,2009,female,75+ years,1,25758,3.88,Cyprus2009,25942622951,33816,Silent,Europe,0.8540000000000001
2496,Cyprus,2009,female,35-54 years,4,116224,3.44,Cyprus2009,25942622951,33816,Boomers,Europe,0.8540000000000001
2497,Cyprus,2009,female,25-34 years,2,66001,3.03,Cyprus2009,25942622951,33816,Generation X,Europe,0.8540000000000001
2498,Cyprus,2009,female,15-24 years,0,63385,0.0,Cyprus2009,25942622951,33816,Millenials,Europe,0.8540000000000001
2499,Cyprus,2009,female,5-14 years,0,45750,0.0,Cyprus2009,25942622951,33816,Generation Z,Europe,0.8540000000000001
2500,Cyprus,2009,female,55-74 years,0,76382,0.0,Cyprus2009,25942622951,33816,Silent,Europe,0.8540000000000001
2501,Cyprus,2009,male,5-14 years,0,48319,0.0,Cyprus2009,25942622951,33816,Generation Z,Europe,0.8540000000000001
2502,Cyprus,2010,male,75+ years,3,19667,15.25,Cyprus2010,25562251656,32477,Silent,Europe,0.85
2503,Cyprus,2010,male,25-34 years,7,65092,10.75,Cyprus2010,25562251656,32477,Generation X,Europe,0.85
2504,Cyprus,2010,male,55-74 years,7,75567,9.26,Cyprus2010,25562251656,32477,Silent,Europe,0.85
2505,Cyprus,2010,male,35-54 years,9,107241,8.39,Cyprus2010,25562251656,32477,Generation X,Europe,0.85
2506,Cyprus,2010,male,15-24 years,4,67097,5.96,Cyprus2010,25562251656,32477,Millenials,Europe,0.85
2507,Cyprus,2010,female,15-24 years,3,64577,4.65,Cyprus2010,25562251656,32477,Millenials,Europe,0.85
2508,Cyprus,2010,female,35-54 years,4,119200,3.36,Cyprus2010,25562251656,32477,Generation X,Europe,0.85
2509,Cyprus,2010,female,55-74 years,1,79168,1.26,Cyprus2010,25562251656,32477,Silent,Europe,0.85
2510,Cyprus,2010,female,25-34 years,0,69866,0.0,Cyprus2010,25562251656,32477,Generation X,Europe,0.85
2511,Cyprus,2010,female,5-14 years,0,45354,0.0,Cyprus2010,25562251656,32477,Generation Z,Europe,0.85
2512,Cyprus,2010,female,75+ years,0,26570,0.0,Cyprus2010,25562251656,32477,Silent,Europe,0.85
2513,Cyprus,2010,male,5-14 years,0,47682,0.0,Cyprus2010,25562251656,32477,Generation Z,Europe,0.85
2514,Cyprus,2011,male,35-54 years,12,108755,11.03,Cyprus2011,27427161523,34249,Generation X,Europe,0.853
2515,Cyprus,2011,male,55-74 years,8,77047,10.38,Cyprus2011,27427161523,34249,Boomers,Europe,0.853
2516,Cyprus,2011,male,75+ years,2,19308,10.36,Cyprus2011,27427161523,34249,Silent,Europe,0.853
2517,Cyprus,2011,male,15-24 years,3,67311,4.46,Cyprus2011,27427161523,34249,Millenials,Europe,0.853
2518,Cyprus,2011,female,75+ years,1,25937,3.86,Cyprus2011,27427161523,34249,Silent,Europe,0.853
2519,Cyprus,2011,female,35-54 years,3,122543,2.45,Cyprus2011,27427161523,34249,Generation X,Europe,0.853
2520,Cyprus,2011,female,55-74 years,1,80672,1.24,Cyprus2011,27427161523,34249,Boomers,Europe,0.853
2521,Cyprus,2011,female,15-24 years,0,64690,0.0,Cyprus2011,27427161523,34249,Millenials,Europe,0.853
2522,Cyprus,2011,female,25-34 years,0,73838,0.0,Cyprus2011,27427161523,34249,Millenials,Europe,0.853
2523,Cyprus,2011,female,5-14 years,0,44757,0.0,Cyprus2011,27427161523,34249,Generation Z,Europe,0.853
2524,Cyprus,2011,male,25-34 years,0,68773,0.0,Cyprus2011,27427161523,34249,Millenials,Europe,0.853
2525,Cyprus,2011,male,5-14 years,0,47189,0.0,Cyprus2011,27427161523,34249,Generation Z,Europe,0.853
2526,Cyprus,2012,male,25-34 years,9,70596,12.75,Cyprus2012,25041372222,30752,Millenials,Europe,0.852
2527,Cyprus,2012,male,35-54 years,14,110616,12.66,Cyprus2012,25041372222,30752,Generation X,Europe,0.852
2528,Cyprus,2012,male,15-24 years,6,66014,9.09,Cyprus2012,25041372222,30752,Millenials,Europe,0.852
2529,Cyprus,2012,male,55-74 years,5,79804,6.27,Cyprus2012,25041372222,30752,Boomers,Europe,0.852
2530,Cyprus,2012,female,25-34 years,1,75365,1.33,Cyprus2012,25041372222,30752,Millenials,Europe,0.852
2531,Cyprus,2012,female,35-54 years,1,125423,0.8,Cyprus2012,25041372222,30752,Generation X,Europe,0.852
2532,Cyprus,2012,female,15-24 years,0,63355,0.0,Cyprus2012,25041372222,30752,Millenials,Europe,0.852
2533,Cyprus,2012,female,5-14 years,0,44613,0.0,Cyprus2012,25041372222,30752,Generation Z,Europe,0.852
2534,Cyprus,2012,female,55-74 years,0,83946,0.0,Cyprus2012,25041372222,30752,Boomers,Europe,0.852
2535,Cyprus,2012,female,75+ years,0,27031,0.0,Cyprus2012,25041372222,30752,Silent,Europe,0.852
2536,Cyprus,2012,male,5-14 years,0,47222,0.0,Cyprus2012,25041372222,30752,Generation Z,Europe,0.852
2537,Cyprus,2012,male,75+ years,0,20320,0.0,Cyprus2012,25041372222,30752,Silent,Europe,0.852
2538,Cyprus,2013,male,75+ years,3,21349,14.05,Cyprus2013,24084572491,29624,Silent,Europe,0.8540000000000001
2539,Cyprus,2013,male,15-24 years,8,62893,12.72,Cyprus2013,24084572491,29624,Millenials,Europe,0.8540000000000001
2540,Cyprus,2013,male,55-74 years,10,81903,12.21,Cyprus2013,24084572491,29624,Boomers,Europe,0.8540000000000001
2541,Cyprus,2013,male,25-34 years,8,70521,11.34,Cyprus2013,24084572491,29624,Millenials,Europe,0.8540000000000001
2542,Cyprus,2013,male,35-54 years,11,110593,9.95,Cyprus2013,24084572491,29624,Generation X,Europe,0.8540000000000001
2543,Cyprus,2013,female,35-54 years,4,125846,3.18,Cyprus2013,24084572491,29624,Generation X,Europe,0.8540000000000001
2544,Cyprus,2013,female,55-74 years,1,86452,1.16,Cyprus2013,24084572491,29624,Boomers,Europe,0.8540000000000001
2545,Cyprus,2013,female,15-24 years,0,59969,0.0,Cyprus2013,24084572491,29624,Millenials,Europe,0.8540000000000001
2546,Cyprus,2013,female,25-34 years,0,73849,0.0,Cyprus2013,24084572491,29624,Millenials,Europe,0.8540000000000001
2547,Cyprus,2013,female,5-14 years,0,44407,0.0,Cyprus2013,24084572491,29624,Generation Z,Europe,0.8540000000000001
2548,Cyprus,2013,female,75+ years,0,28320,0.0,Cyprus2013,24084572491,29624,Silent,Europe,0.8540000000000001
2549,Cyprus,2013,male,5-14 years,0,46914,0.0,Cyprus2013,24084572491,29624,Generation Z,Europe,0.8540000000000001
2550,Cyprus,2014,male,35-54 years,13,107823,12.06,Cyprus2014,23359294149,29024,Generation X,Europe,0.856
2551,Cyprus,2014,male,25-34 years,8,68555,11.67,Cyprus2014,23359294149,29024,Millenials,Europe,0.856
2552,Cyprus,2014,male,55-74 years,7,82766,8.46,Cyprus2014,23359294149,29024,Boomers,Europe,0.856
2553,Cyprus,2014,female,55-74 years,5,87152,5.74,Cyprus2014,23359294149,29024,Boomers,Europe,0.856
2554,Cyprus,2014,female,25-34 years,4,72330,5.53,Cyprus2014,23359294149,29024,Millenials,Europe,0.856
2555,Cyprus,2014,female,15-24 years,3,59114,5.07,Cyprus2014,23359294149,29024,Millenials,Europe,0.856
2556,Cyprus,2014,male,75+ years,1,22372,4.47,Cyprus2014,23359294149,29024,Silent,Europe,0.856
2557,Cyprus,2014,male,15-24 years,2,60975,3.28,Cyprus2014,23359294149,29024,Millenials,Europe,0.856
2558,Cyprus,2014,female,35-54 years,1,122485,0.82,Cyprus2014,23359294149,29024,Generation X,Europe,0.856
2559,Cyprus,2014,female,5-14 years,0,44760,0.0,Cyprus2014,23359294149,29024,Generation Z,Europe,0.856
2560,Cyprus,2014,female,75+ years,0,29382,0.0,Cyprus2014,23359294149,29024,Silent,Europe,0.856
2561,Cyprus,2014,male,5-14 years,0,47104,0.0,Cyprus2014,23359294149,29024,Generation Z,Europe,0.856
2562,Cyprus,2015,male,55-74 years,9,83627,10.76,Cyprus2015,19676167240,24718,Boomers,Europe,0.8640000000000001
2563,Cyprus,2015,male,25-34 years,7,67482,10.37,Cyprus2015,19676167240,24718,Millenials,Europe,0.8640000000000001
2564,Cyprus,2015,male,35-54 years,10,106371,9.4,Cyprus2015,19676167240,24718,Generation X,Europe,0.8640000000000001
2565,Cyprus,2015,male,15-24 years,5,58308,8.58,Cyprus2015,19676167240,24718,Millenials,Europe,0.8640000000000001
2566,Cyprus,2015,female,55-74 years,3,87902,3.41,Cyprus2015,19676167240,24718,Boomers,Europe,0.8640000000000001
2567,Cyprus,2015,female,25-34 years,2,70765,2.83,Cyprus2015,19676167240,24718,Millenials,Europe,0.8640000000000001
2568,Cyprus,2015,female,35-54 years,3,118975,2.52,Cyprus2015,19676167240,24718,Generation X,Europe,0.8640000000000001
2569,Cyprus,2015,female,15-24 years,1,58123,1.72,Cyprus2015,19676167240,24718,Millenials,Europe,0.8640000000000001
2570,Cyprus,2015,female,5-14 years,0,44693,0.0,Cyprus2015,19676167240,24718,Generation Z,Europe,0.8640000000000001
2571,Cyprus,2015,female,75+ years,0,29924,0.0,Cyprus2015,19676167240,24718,Silent,Europe,0.8640000000000001
2572,Cyprus,2015,male,5-14 years,0,46906,0.0,Cyprus2015,19676167240,24718,Generation Z,Europe,0.8640000000000001
2573,Cyprus,2015,male,75+ years,0,22961,0.0,Cyprus2015,19676167240,24718,Silent,Europe,0.8640000000000001
2584,Czech Republic,1990,male,75+ years,198,179200,110.49,Czech Republic1990,40477403220,4168,G.I. Generation,Europe,0.73
2585,Czech Republic,1990,male,55-74 years,385,800800,48.08,Czech Republic1990,40477403220,4168,G.I. Generation,Europe,0.73
2586,Czech Republic,1990,male,35-54 years,571,1421800,40.16,Czech Republic1990,40477403220,4168,Silent,Europe,0.73
2587,Czech Republic,1990,female,75+ years,129,364700,35.37,Czech Republic1990,40477403220,4168,G.I. Generation,Europe,0.73
2588,Czech Republic,1990,male,25-34 years,176,713900,24.65,Czech Republic1990,40477403220,4168,Boomers,Europe,0.73
2589,Czech Republic,1990,female,55-74 years,196,1017200,19.27,Czech Republic1990,40477403220,4168,G.I. Generation,Europe,0.73
2590,Czech Republic,1990,male,15-24 years,99,783000,12.64,Czech Republic1990,40477403220,4168,Generation X,Europe,0.73
2591,Czech Republic,1990,female,35-54 years,150,1426600,10.51,Czech Republic1990,40477403220,4168,Silent,Europe,0.73
2592,Czech Republic,1990,female,25-34 years,53,684200,7.75,Czech Republic1990,40477403220,4168,Boomers,Europe,0.73
2593,Czech Republic,1990,female,15-24 years,34,747900,4.55,Czech Republic1990,40477403220,4168,Generation X,Europe,0.73
2594,Czech Republic,1990,male,5-14 years,5,804100,0.62,Czech Republic1990,40477403220,4168,Generation X,Europe,0.73
2595,Czech Republic,1990,female,5-14 years,1,767500,0.13,Czech Republic1990,40477403220,4168,Generation X,Europe,0.73
2596,Czech Republic,1991,male,75+ years,168,171200,98.13,Czech Republic1991,29675502270,3070,G.I. Generation,Europe,0.726
2597,Czech Republic,1991,male,55-74 years,365,805100,45.34,Czech Republic1991,29675502270,3070,Silent,Europe,0.726
2598,Czech Republic,1991,male,35-54 years,554,1432400,38.68,Czech Republic1991,29675502270,3070,Boomers,Europe,0.726
2599,Czech Republic,1991,female,75+ years,104,352900,29.47,Czech Republic1991,29675502270,3070,G.I. Generation,Europe,0.726
2600,Czech Republic,1991,male,25-34 years,176,693100,25.39,Czech Republic1991,29675502270,3070,Boomers,Europe,0.726
2601,Czech Republic,1991,female,55-74 years,171,1024900,16.68,Czech Republic1991,29675502270,3070,Silent,Europe,0.726
2602,Czech Republic,1991,male,15-24 years,116,802000,14.46,Czech Republic1991,29675502270,3070,Generation X,Europe,0.726
2603,Czech Republic,1991,female,35-54 years,157,1443700,10.87,Czech Republic1991,29675502270,3070,Boomers,Europe,0.726
2604,Czech Republic,1991,female,25-34 years,45,668900,6.73,Czech Republic1991,29675502270,3070,Boomers,Europe,0.726
2605,Czech Republic,1991,female,15-24 years,33,766400,4.31,Czech Republic1991,29675502270,3070,Generation X,Europe,0.726
2606,Czech Republic,1991,male,5-14 years,14,771400,1.81,Czech Republic1991,29675502270,3070,Millenials,Europe,0.726
2607,Czech Republic,1991,female,5-14 years,1,735500,0.14,Czech Republic1991,29675502270,3070,Millenials,Europe,0.726
2608,Czech Republic,1992,male,75+ years,165,161400,102.23,Czech Republic1992,34590052812,3573,G.I. Generation,Europe,0.728
2609,Czech Republic,1992,male,55-74 years,394,811100,48.58,Czech Republic1992,34590052812,3573,Silent,Europe,0.728
2610,Czech Republic,1992,male,35-54 years,623,1454300,42.84,Czech Republic1992,34590052812,3573,Boomers,Europe,0.728
2611,Czech Republic,1992,female,75+ years,104,337800,30.79,Czech Republic1992,34590052812,3573,G.I. Generation,Europe,0.728
2612,Czech Republic,1992,male,25-34 years,172,685500,25.09,Czech Republic1992,34590052812,3573,Boomers,Europe,0.728
2613,Czech Republic,1992,female,55-74 years,164,1035800,15.83,Czech Republic1992,34590052812,3573,Silent,Europe,0.728
2614,Czech Republic,1992,male,15-24 years,122,825400,14.78,Czech Republic1992,34590052812,3573,Generation X,Europe,0.728
2615,Czech Republic,1992,female,35-54 years,164,1465300,11.19,Czech Republic1992,34590052812,3573,Boomers,Europe,0.728
2616,Czech Republic,1992,female,25-34 years,52,660200,7.88,Czech Republic1992,34590052812,3573,Boomers,Europe,0.728
2617,Czech Republic,1992,female,15-24 years,22,789000,2.79,Czech Republic1992,34590052812,3573,Generation X,Europe,0.728
2618,Czech Republic,1992,male,5-14 years,9,745800,1.21,Czech Republic1992,34590052812,3573,Millenials,Europe,0.728
2619,Czech Republic,1992,female,5-14 years,0,710300,0.0,Czech Republic1992,34590052812,3573,Millenials,Europe,0.728
2620,Czech Republic,1993,male,75+ years,155,152300,101.77,Czech Republic1993,40614350197,4186,G.I. Generation,Europe,0.735
2621,Czech Republic,1993,male,55-74 years,355,819300,43.33,Czech Republic1993,40614350197,4186,Silent,Europe,0.735
2622,Czech Republic,1993,male,35-54 years,592,1472000,40.22,Czech Republic1993,40614350197,4186,Boomers,Europe,0.735
2623,Czech Republic,1993,female,75+ years,110,322400,34.12,Czech Republic1993,40614350197,4186,G.I. Generation,Europe,0.735
2624,Czech Republic,1993,male,25-34 years,159,682100,23.31,Czech Republic1993,40614350197,4186,Boomers,Europe,0.735
2625,Czech Republic,1993,male,15-24 years,139,847600,16.4,Czech Republic1993,40614350197,4186,Generation X,Europe,0.735
2626,Czech Republic,1993,female,55-74 years,155,1049400,14.77,Czech Republic1993,40614350197,4186,Silent,Europe,0.735
2627,Czech Republic,1993,female,35-54 years,159,1482300,10.73,Czech Republic1993,40614350197,4186,Boomers,Europe,0.735
2628,Czech Republic,1993,female,25-34 years,46,655900,7.01,Czech Republic1993,40614350197,4186,Boomers,Europe,0.735
2629,Czech Republic,1993,female,15-24 years,35,810500,4.32,Czech Republic1993,40614350197,4186,Generation X,Europe,0.735
2630,Czech Republic,1993,male,5-14 years,12,722000,1.66,Czech Republic1993,40614350197,4186,Millenials,Europe,0.735
2631,Czech Republic,1993,female,5-14 years,0,687600,0.0,Czech Republic1993,40614350197,4186,Millenials,Europe,0.735
2632,Czech Republic,1994,male,75+ years,150,148000,101.35,Czech Republic1994,47554674591,4891,G.I. Generation,Europe,0.7440000000000001
2633,Czech Republic,1994,male,55-74 years,333,825100,40.36,Czech Republic1994,47554674591,4891,Silent,Europe,0.7440000000000001
2634,Czech Republic,1994,male,35-54 years,522,1482500,35.21,Czech Republic1994,47554674591,4891,Boomers,Europe,0.7440000000000001
2635,Czech Republic,1994,female,75+ years,104,314000,33.12,Czech Republic1994,47554674591,4891,G.I. Generation,Europe,0.7440000000000001
2636,Czech Republic,1994,male,25-34 years,177,686000,25.8,Czech Republic1994,47554674591,4891,Boomers,Europe,0.7440000000000001
2637,Czech Republic,1994,male,15-24 years,148,865700,17.1,Czech Republic1994,47554674591,4891,Generation X,Europe,0.7440000000000001
2638,Czech Republic,1994,female,55-74 years,176,1057000,16.65,Czech Republic1994,47554674591,4891,Silent,Europe,0.7440000000000001
2639,Czech Republic,1994,female,35-54 years,177,1491800,11.86,Czech Republic1994,47554674591,4891,Boomers,Europe,0.7440000000000001
2640,Czech Republic,1994,female,25-34 years,41,658900,6.22,Czech Republic1994,47554674591,4891,Boomers,Europe,0.7440000000000001
2641,Czech Republic,1994,female,15-24 years,31,828100,3.74,Czech Republic1994,47554674591,4891,Generation X,Europe,0.7440000000000001
2642,Czech Republic,1994,male,5-14 years,11,699800,1.57,Czech Republic1994,47554674591,4891,Millenials,Europe,0.7440000000000001
2643,Czech Republic,1994,female,5-14 years,2,666800,0.3,Czech Republic1994,47554674591,4891,Millenials,Europe,0.7440000000000001
2644,Czech Republic,1995,male,75+ years,132,150800,87.53,Czech Republic1995,59775697061,6134,G.I. Generation,Europe,0.753
2645,Czech Republic,1995,male,35-54 years,524,1486300,35.26,Czech Republic1995,59775697061,6134,Boomers,Europe,0.753
2646,Czech Republic,1995,male,55-74 years,280,828300,33.8,Czech Republic1995,59775697061,6134,Silent,Europe,0.753
2647,Czech Republic,1995,female,75+ years,97,317400,30.56,Czech Republic1995,59775697061,6134,G.I. Generation,Europe,0.753
2648,Czech Republic,1995,male,25-34 years,180,695700,25.87,Czech Republic1995,59775697061,6134,Generation X,Europe,0.753
2649,Czech Republic,1995,male,15-24 years,161,874900,18.4,Czech Republic1995,59775697061,6134,Generation X,Europe,0.753
2650,Czech Republic,1995,female,55-74 years,150,1056900,14.19,Czech Republic1995,59775697061,6134,Silent,Europe,0.753
2651,Czech Republic,1995,female,35-54 years,138,1494200,9.24,Czech Republic1995,59775697061,6134,Boomers,Europe,0.753
2652,Czech Republic,1995,female,15-24 years,35,837000,4.18,Czech Republic1995,59775697061,6134,Generation X,Europe,0.753
2653,Czech Republic,1995,female,25-34 years,25,668100,3.74,Czech Republic1995,59775697061,6134,Generation X,Europe,0.753
2654,Czech Republic,1995,male,5-14 years,7,683100,1.02,Czech Republic1995,59775697061,6134,Millenials,Europe,0.753
2655,Czech Republic,1995,female,5-14 years,4,651600,0.61,Czech Republic1995,59775697061,6134,Millenials,Europe,0.753
2656,Czech Republic,1996,male,75+ years,140,157200,89.06,Czech Republic1996,66985765439,6861,G.I. Generation,Europe,0.767
2657,Czech Republic,1996,male,35-54 years,488,1487000,32.82,Czech Republic1996,66985765439,6861,Boomers,Europe,0.767
2658,Czech Republic,1996,male,55-74 years,266,831800,31.98,Czech Republic1996,66985765439,6861,Silent,Europe,0.767
2659,Czech Republic,1996,female,75+ years,77,327500,23.51,Czech Republic1996,66985765439,6861,G.I. Generation,Europe,0.767
2660,Czech Republic,1996,male,25-34 years,162,708200,22.87,Czech Republic1996,66985765439,6861,Generation X,Europe,0.767
2661,Czech Republic,1996,male,15-24 years,142,873600,16.25,Czech Republic1996,66985765439,6861,Generation X,Europe,0.767
2662,Czech Republic,1996,female,55-74 years,117,1054200,11.1,Czech Republic1996,66985765439,6861,Silent,Europe,0.767
2663,Czech Republic,1996,female,35-54 years,117,1493000,7.84,Czech Republic1996,66985765439,6861,Boomers,Europe,0.767
2664,Czech Republic,1996,female,25-34 years,26,679400,3.83,Czech Republic1996,66985765439,6861,Generation X,Europe,0.767
2665,Czech Republic,1996,female,15-24 years,24,835700,2.87,Czech Republic1996,66985765439,6861,Generation X,Europe,0.767
2666,Czech Republic,1996,male,5-14 years,8,673700,1.19,Czech Republic1996,66985765439,6861,Millenials,Europe,0.767
2667,Czech Republic,1996,female,5-14 years,1,642600,0.16,Czech Republic1996,66985765439,6861,Millenials,Europe,0.767
2668,Czech Republic,1997,male,75+ years,122,165300,73.81,Czech Republic1997,61792161168,6314,G.I. Generation,Europe,0.774
2669,Czech Republic,1997,male,55-74 years,333,836100,39.83,Czech Republic1997,61792161168,6314,Silent,Europe,0.774
2670,Czech Republic,1997,male,35-54 years,550,1487400,36.98,Czech Republic1997,61792161168,6314,Boomers,Europe,0.774
2671,Czech Republic,1997,male,25-34 years,165,724200,22.78,Czech Republic1997,61792161168,6314,Generation X,Europe,0.774
2672,Czech Republic,1997,female,75+ years,61,340800,17.9,Czech Republic1997,61792161168,6314,G.I. Generation,Europe,0.774
2673,Czech Republic,1997,male,15-24 years,136,865600,15.71,Czech Republic1997,61792161168,6314,Generation X,Europe,0.774
2674,Czech Republic,1997,female,55-74 years,106,1051400,10.08,Czech Republic1997,61792161168,6314,Silent,Europe,0.774
2675,Czech Republic,1997,female,35-54 years,134,1492200,8.98,Czech Republic1997,61792161168,6314,Boomers,Europe,0.774
